type,ortho_dose,pipe_material,date,location,value,bdl
lead,1.0,Pb-Cu,2019-10-22,LP21,0.0023,FALSE
lead_dissolved,1.0,Pb-Cu,2019-10-22,LP21,0.0016,FALSE
lead,1.0,Pb #1,2019-10-22,LP22,0.0147,FALSE
lead_dissolved,1.0,Pb #1,2019-10-22,LP22,0.0111,FALSE
lead,1.0,Pb #2,2019-10-22,LP23,0.0157,FALSE
lead_dissolved,1.0,Pb #2,2019-10-22,LP23,0.0122,FALSE
lead,1.0,Cu/Pb-Sn,2019-10-22,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-10-22,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-10-23,LP31,0.002,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-10-23,LP31,0.0111,FALSE
lead,2.0-0.75,Pb #1,2019-10-23,LP32,0.0144,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-10-23,LP32,2e-4,TRUE
lead,2.0-0.75,Pb #2,2019-10-23,LP33,0.0116,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-10-23,LP33,0.0091,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-10-23,LP35,5e-4,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-10-23,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-10-30,LP11,0.0032,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-10-30,LP11,0.0025,FALSE
lead,0-0.5,Pb #1,2019-10-30,LP12,0.0256,FALSE
lead_dissolved,0-0.5,Pb #1,2019-10-30,LP12,0.0205,FALSE
lead,0-0.5,Pb #2,2019-10-30,LP13,0.0338,FALSE
lead_dissolved,0-0.5,Pb #2,2019-10-30,LP13,0.0273,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-10-30,LP15,4e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-10-30,LP15,3e-4,FALSE
lead,1.0,Pb-Cu,2019-10-30,LP21,8e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-10-30,LP21,5e-4,FALSE
lead,1.0,Pb #1,2019-10-30,LP22,0.0109,FALSE
lead_dissolved,1.0,Pb #1,2019-10-30,LP22,0.0094,FALSE
lead,1.0,Pb #2,2019-10-30,LP23,0.0122,FALSE
lead_dissolved,1.0,Pb #2,2019-10-30,LP23,0.0105,FALSE
lead,1.0,Cu/Pb-Sn,2019-10-30,LP25,4e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2019-10-30,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-10-30,LP31,0.0019,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-10-30,LP31,0.0015,FALSE
lead,2.0-0.75,Pb #1,2019-10-30,LP32,0.0108,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-10-30,LP32,0.0096,FALSE
lead,2.0-0.75,Pb #2,2019-10-30,LP33,0.0092,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-10-30,LP33,0.0079,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-10-30,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-10-30,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-11-06,LP11,0.001,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-11-06,LP11,7e-4,FALSE
lead,0-0.5,Pb #1,2019-11-06,LP12,0.0217,FALSE
lead_dissolved,0-0.5,Pb #1,2019-11-06,LP12,0.0186,FALSE
lead,0-0.5,Pb #2,2019-11-06,LP13,0.0265,FALSE
lead_dissolved,0-0.5,Pb #2,2019-11-06,LP13,0.0239,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-11-06,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-11-06,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-11-06,LP21,6e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-11-06,LP21,4e-4,FALSE
lead,1.0,Pb #1,2019-11-06,LP22,0.0103,FALSE
lead_dissolved,1.0,Pb #1,2019-11-06,LP22,0.0091,FALSE
lead,1.0,Pb #2,2019-11-06,LP23,0.0117,FALSE
lead_dissolved,1.0,Pb #2,2019-11-06,LP23,0.0103,FALSE
lead,1.0,Cu/Pb-Sn,2019-11-06,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-11-06,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-11-06,LP31,0.0011,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-11-06,LP31,9e-4,FALSE
lead,2.0-0.75,Pb #1,2019-11-06,LP32,0.0104,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-11-06,LP32,0.0092,FALSE
lead,2.0-0.75,Pb #2,2019-11-06,LP33,0.009,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-11-06,LP33,0.0079,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-11-06,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-11-06,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-11-12,LP11,3e-4,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-11-12,LP11,2e-4,TRUE
lead,0-0.5,Pb #1,2019-11-12,LP12,5.32,FALSE
lead_dissolved,0-0.5,Pb #1,2019-11-12,LP12,0.019,FALSE
lead,0-0.5,Pb #2,2019-11-12,LP13,0.0248,FALSE
lead_dissolved,0-0.5,Pb #2,2019-11-12,LP13,0.0191,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-11-12,LP15,0.0282,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-11-12,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-11-12,LP21,2e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-11-12,LP21,2e-4,TRUE
lead,1.0,Pb #1,2019-11-12,LP22,0.0108,FALSE
lead_dissolved,1.0,Pb #1,2019-11-12,LP22,0.0059,FALSE
lead,1.0,Pb #2,2019-11-12,LP23,0.0125,FALSE
lead_dissolved,1.0,Pb #2,2019-11-12,LP23,0.0073,FALSE
lead,1.0,Cu/Pb-Sn,2019-11-12,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-11-12,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-11-12,LP31,0.0011,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-11-12,LP31,3e-4,FALSE
lead,2.0-0.75,Pb #1,2019-11-12,LP32,0.0082,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-11-12,LP32,0.0041,FALSE
lead,2.0-0.75,Pb #2,2019-11-12,LP33,0.0074,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-11-12,LP33,0.0042,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-11-12,LP35,0.0053,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-11-12,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-11-20,LP11,0.0035,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-11-20,LP11,0.0025,FALSE
lead,0-0.5,Pb #1,2019-11-20,LP12,0.0174,FALSE
lead_dissolved,0-0.5,Pb #1,2019-11-20,LP12,0.0139,FALSE
lead,0-0.5,Pb #2,2019-11-20,LP13,0.0229,FALSE
lead_dissolved,0-0.5,Pb #2,2019-11-20,LP13,0.0192,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-11-20,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-11-20,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-11-20,LP21,4e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-11-20,LP21,2e-4,TRUE
lead,1.0,Pb #1,2019-11-20,LP22,0.0081,FALSE
lead_dissolved,1.0,Pb #1,2019-11-20,LP22,0.0059,FALSE
lead,1.0,Pb #2,2019-11-20,LP23,0.009,FALSE
lead_dissolved,1.0,Pb #2,2019-11-20,LP23,0.0066,FALSE
lead,1.0,Cu/Pb-Sn,2019-11-20,LP25,4e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2019-11-20,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-11-20,LP31,3e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-11-20,LP31,2e-4,TRUE
lead,2.0-0.75,Pb #1,2019-11-20,LP32,0.0073,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-11-20,LP32,0.0054,FALSE
lead,2.0-0.75,Pb #2,2019-11-20,LP33,0.0067,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-11-20,LP33,0.005,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-11-20,LP35,0.0042,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-11-20,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-11-26,LP11,0.0028,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-11-26,LP11,0.002,FALSE
lead,0-0.5,Pb #1,2019-11-26,LP12,0.0223,FALSE
lead_dissolved,0-0.5,Pb #1,2019-11-26,LP12,0.0164,FALSE
lead,0-0.5,Pb #2,2019-11-26,LP13,0.0261,FALSE
lead_dissolved,0-0.5,Pb #2,2019-11-26,LP13,0.0219,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-11-26,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-11-26,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-11-26,LP21,8e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-11-26,LP21,6e-4,FALSE
lead,1.0,Pb #1,2019-11-26,LP22,0.0101,FALSE
lead_dissolved,1.0,Pb #1,2019-11-26,LP22,0.0081,FALSE
lead,1.0,Pb #2,2019-11-26,LP23,0.0113,FALSE
lead_dissolved,1.0,Pb #2,2019-11-26,LP23,0.0089,FALSE
lead,1.0,Cu/Pb-Sn,2019-11-26,LP25,2e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2019-11-26,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-11-26,LP31,4e-4,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-11-26,LP31,2e-4,FALSE
lead,2.0-0.75,Pb #1,2019-11-26,LP32,0.0093,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-11-26,LP32,0.0074,FALSE
lead,2.0-0.75,Pb #2,2019-11-26,LP33,0.0079,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-11-26,LP33,0.0062,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-11-26,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-11-26,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2019-12-04,LP11,0.0031,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-12-04,LP11,0.0023,FALSE
lead,0-0.5,Pb #1,2019-12-04,LP12,0.0228,FALSE
lead_dissolved,0-0.5,Pb #1,2019-12-04,LP12,0.019,FALSE
lead,0-0.5,Pb #2,2019-12-04,LP13,0.0279,FALSE
lead_dissolved,0-0.5,Pb #2,2019-12-04,LP13,0.0234,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-12-04,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-12-04,LP15,2e-4,TRUE
lead,1.0,Pb-Cu,2019-12-04,LP21,9e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2019-12-04,LP21,6e-4,FALSE
lead,1.0,Pb #1,2019-12-04,LP22,0.0119,FALSE
lead_dissolved,1.0,Pb #1,2019-12-04,LP22,0.0092,FALSE
lead,1.0,Pb #2,2019-12-04,LP23,0.0132,FALSE
lead_dissolved,1.0,Pb #2,2019-12-04,LP23,0.0104,FALSE
lead,1.0,Cu/Pb-Sn,2019-12-04,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-12-04,LP25,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-12-04,LP31,0.0016,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2019-12-04,LP31,0.0011,FALSE
lead,2.0-0.75,Pb #1,2019-12-04,LP32,0.0088,FALSE
lead_dissolved,2.0-0.75,Pb #1,2019-12-04,LP32,0.0071,FALSE
lead,2.0-0.75,Pb #2,2019-12-04,LP33,0.0093,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-12-04,LP33,0.0074,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-12-04,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-12-04,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb #2,2019-12-17,LP13,0.0371,FALSE
lead,1.0,Pb-Cu,2019-12-17,LP21,0.0026,FALSE
lead_dissolved,1.0,Pb-Cu,2019-12-17,LP21,0.0018,FALSE
lead,0-0.5,Pb-Cu,2019-12-17,LP11,0.0079,FALSE
lead,1.0,Pb #1,2019-12-17,LP22,0.0127,FALSE
lead,0-0.5,Cu/Pb-Sn,2019-12-17,LP15,6e-4,FALSE
lead_dissolved,0-0.5,Pb-Cu,2019-12-17,LP11,0.0045,FALSE
lead_dissolved,1.0,Pb #1,2019-12-17,LP22,0.0097,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2019-12-17,LP15,3e-4,FALSE
lead,1.0,Pb #2,2019-12-17,LP23,0.0148,FALSE
lead_dissolved,1.0,Pb #2,2019-12-17,LP23,0.0119,FALSE
lead,0-0.5,Pb #2,2019-12-17,LP13,0.044,FALSE
lead_dissolved,0-0.5,Pb #1,2019-12-17,LP12,0.0282,FALSE
lead,0-0.5,Pb #1,2019-12-17,LP12,0.0325,FALSE
lead,1.0,Cu/Pb-Sn,2019-12-17,LP25,2e-4,TRUE
lead_dissolved,1.0,Cu/Pb-Sn,2019-12-17,LP25,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #1,2019-12-17,LP32,0.0088,FALSE
lead,2.0-0.75,Pb #2,2019-12-17,LP33,0.0101,FALSE
lead_dissolved,2.0-0.75,Pb #2,2019-12-17,LP33,0.0077,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2019-12-17,LP35,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2019-12-17,LP31,0.0027,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2019-12-17,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2019-12-17,LP31,0.002,FALSE
lead,2.0-0.75,Pb #1,2019-12-17,LP32,0.0105,FALSE
lead_dissolved,0-0.5,Pb #2,2020-01-01,LP13,0.0884,FALSE
lead,1.0,Pb-Cu,2020-01-01,LP21,3e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-01-01,LP25,2e-4,TRUE
lead,2.0-0.75,Pb #2,2020-01-01,LP33,0.0081,FALSE
lead_dissolved,1.0,Pb-Cu,2020-01-01,LP21,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #2,2020-01-01,LP33,0.0063,FALSE
lead,1.0,Pb #1,2020-01-01,LP22,0.0111,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-01-01,LP15,3e-4,FALSE
lead,0-0.5,Pb-Cu,2020-01-01,LP11,0.0061,FALSE
lead_dissolved,1.0,Pb #1,2020-01-01,LP22,0.0086,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-01-01,LP15,2e-4,TRUE
lead,1.0,Pb #2,2020-01-01,LP23,0.012,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-01-01,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb-Cu,2020-01-01,LP11,6e-4,FALSE
lead,0-0.5,Pb #1,2020-01-01,LP12,0.0179,FALSE
lead_dissolved,1.0,Pb #2,2020-01-01,LP23,0.0096,FALSE
lead,2.0-0.75,Pb-Cu,2020-01-01,LP31,7e-4,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-01-01,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2020-01-01,LP12,0.0142,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-01-01,LP31,4e-4,FALSE
lead,2.0-0.75,Pb #1,2020-01-01,LP32,0.0087,FALSE
lead,0-0.5,Pb #2,2020-01-01,LP13,0.0919,FALSE
lead,1.0,Cu/Pb-Sn,2020-01-01,LP25,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb #1,2020-01-01,LP32,0.0068,FALSE
lead,1.0,Pb #1,2020-01-07,LP22,0.0087,FALSE
lead,2.0-0.75,Pb #2,2020-01-07,LP33,0.0066,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-01-07,LP15,2e-4,TRUE
lead_dissolved,1.0,Pb #1,2020-01-07,LP22,0.0074,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-01-07,LP33,0.0056,FALSE
lead,0-0.5,Pb-Cu,2020-01-07,LP11,0.0013,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-01-07,LP15,2e-4,TRUE
lead,1.0,Pb #2,2020-01-07,LP23,0.0624,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-01-07,LP11,0.001,FALSE
lead_dissolved,1.0,Pb #2,2020-01-07,LP23,0.0092,FALSE
lead,2.0-0.75,Pb-Cu,2020-01-07,LP31,0.0013,FALSE
lead,0-0.5,Pb #1,2020-01-07,LP12,0.0129,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-01-07,LP31,0.001,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-01-07,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb #1,2020-01-07,LP12,0.011,FALSE
lead,2.0-0.75,Pb #1,2020-01-07,LP32,0.0079,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-01-07,LP35,2e-4,TRUE
lead,0-0.5,Pb #2,2020-01-07,LP13,0.0935,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-01-07,LP32,0.0067,FALSE
lead_dissolved,0-0.5,Pb #2,2020-01-07,LP13,0.0896,FALSE
lead,1.0,Pb-Cu,2020-01-07,LP21,0.001,FALSE
lead_dissolved,1.0,Pb-Cu,2020-01-07,LP21,8e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-01-07,LP25,2e-4,TRUE
lead,1.0,Cu/Pb-Sn,2020-01-07,LP25,2e-4,TRUE
lead,0-0.5,Pb #1,2020-01-15,LP12,0.0178,FALSE
lead,1.0,Cu/Pb-Sn,2020-01-15,LP25,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-01-15,LP15,2e-4,FALSE
lead,0-0.5,Pb #2,2020-01-15,LP13,0.0391,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-01-15,LP15,3e-4,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-01-15,LP11,0.0023,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-01-15,LP35,0.0036,FALSE
lead_dissolved,0-0.5,Pb #1,2020-01-15,LP12,0.0154,FALSE
lead,0-0.5,Pb-Cu,2020-01-15,LP11,0.0029,FALSE
lead_dissolved,0-0.5,Pb #2,2020-01-15,LP13,0.0343,FALSE
lead,1.0,Pb-Cu,2020-01-15,LP21,0.0018,FALSE
lead_dissolved,1.0,Pb-Cu,2020-01-15,LP21,5e-4,FALSE
lead,2.0-0.75,Pb-Cu,2020-01-15,LP31,0.0015,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-01-15,LP31,7e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-01-15,LP25,2e-4,TRUE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-01-15,LP35,2e-4,TRUE
lead,1.0,Pb #1,2020-01-15,LP22,0.0158,FALSE
lead,2.0-0.75,Pb #1,2020-01-15,LP32,0.0117,FALSE
lead_dissolved,1.0,Pb #1,2020-01-15,LP22,0.006,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-01-15,LP32,0.007,FALSE
lead,1.0,Pb #2,2020-01-15,LP23,0.0166,FALSE
lead,2.0-0.75,Pb #2,2020-01-15,LP33,0.0101,FALSE
lead_dissolved,1.0,Pb #2,2020-01-15,LP23,0.0064,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-01-15,LP33,0.0057,FALSE
lead_dissolved,0-0.5,Pb #1,2020-01-21,LP12,0.0139,FALSE
lead,0-0.5,Pb #1,2020-01-21,LP12,0.0164,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-01-21,LP25,2e-4,TRUE
lead,1.0,Pb #1,2020-01-21,LP22,0.0153,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-01-21,LP15,3e-4,FALSE
lead_dissolved,1.0,Pb #1,2020-01-21,LP22,0.0069,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-01-21,LP35,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-01-21,LP11,0.0025,FALSE
lead,1.0,Pb #2,2020-01-21,LP23,0.0159,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-01-21,LP15,2e-4,TRUE
lead,2.0-0.75,Pb-Cu,2020-01-21,LP31,0.001,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-01-21,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Pb-Cu,2020-01-21,LP11,0.0017,FALSE
lead_dissolved,1.0,Pb #2,2020-01-21,LP23,0.0071,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-01-21,LP31,5e-4,FALSE
lead,2.0-0.75,Pb #1,2020-01-21,LP32,0.011,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-01-21,LP32,0.0071,FALSE
lead,0-0.5,Pb #2,2020-01-21,LP13,0.0266,FALSE
lead,2.0-0.75,Pb #2,2020-01-21,LP33,0.0097,FALSE
lead,1.0,Cu/Pb-Sn,2020-01-21,LP25,2e-4,TRUE
lead,1.0,Pb-Cu,2020-01-21,LP21,0.0028,FALSE
lead_dissolved,0-0.5,Pb #2,2020-01-21,LP13,0.0233,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-01-21,LP33,0.0063,FALSE
lead_dissolved,1.0,Pb-Cu,2020-01-21,LP21,9e-4,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-01-29,LP35,6e-4,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-01-29,LP35,2e-4,TRUE
lead_dissolved,1.0,Pb #1,2020-01-29,LP22,0.0053,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-01-29,LP25,2e-4,TRUE
lead,1.0,Pb #2,2020-01-29,LP23,0.0087,FALSE
lead_dissolved,1.0,Pb #2,2020-01-29,LP23,0.0059,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-01-29,LP32,0.0047,FALSE
lead,2.0-0.75,Pb-Cu,2020-01-29,LP31,0.0011,FALSE
lead_dissolved,2.0-0.75,Pb-Cu,2020-01-29,LP31,7e-4,FALSE
lead,2.0-0.75,Pb #2,2020-01-29,LP33,0.0075,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-01-29,LP33,0.0041,FALSE
lead,2.0-0.75,Pb #1,2020-01-29,LP32,0.0069,FALSE
lead,1.0,Pb-Cu,2020-01-29,LP21,9e-4,FALSE
lead_dissolved,1.0,Pb-Cu,2020-01-29,LP21,5e-4,FALSE
lead,1.0,Pb #1,2020-01-29,LP22,0.0079,FALSE
lead,0-0.5,Pb #2,2020-01-29,LP13,0.0213,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-01-29,LP15,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-01-29,LP11,0.0022,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-01-29,LP11,0.0015,FALSE
lead_dissolved,0-0.5,Pb #2,2020-01-29,LP13,0.0163,FALSE
lead,0-0.5,Pb #1,2020-01-29,LP12,0.0152,FALSE
lead_dissolved,0-0.5,Pb #1,2020-01-29,LP12,0.0115,FALSE
lead,1.0,Cu/Pb-Sn,2020-01-29,LP25,2e-4,TRUE
lead,0-0.5,Cu/Pb-Sn,2020-01-29,LP15,3e-4,FALSE
lead,0-0.5,Pb #1,2020-02-04,LP12,0.0165,FALSE
lead_dissolved,0-0.5,Pb #2,2020-02-04,LP13,0.0189,FALSE
lead,2.0-0.75,Pb-Cu,2020-02-04,LP31,0.0011,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-02-04,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2020-02-04,LP31,6e-4,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-02-04,LP35,2e-4,TRUE
lead,1.0,Pb-Cu,2020-02-04,LP21,0.0012,FALSE
lead,1.0,Cu/Pb-Sn,2020-02-04,LP25,2e-4,TRUE
lead,2.0-0.75,Pb #1,2020-02-04,LP32,0.0076,FALSE
lead_dissolved,1.0,Pb-Cu,2020-02-04,LP21,5e-4,FALSE
lead_dissolved,1.0,Cu/Pb-Sn,2020-02-04,LP25,2e-4,TRUE
lead,0-0.5,Pb-Cu,2020-02-04,LP11,0.0026,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-02-04,LP15,2e-4,FALSE
lead_dissolved,2.0-0.75,Pb #1,2020-02-04,LP32,0.0052,FALSE
lead,1.0,Pb #1,2020-02-04,LP22,0.0101,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-02-04,LP11,0.0016,FALSE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-02-04,LP15,2e-4,TRUE
lead,2.0-0.75,Pb #2,2020-02-04,LP33,0.007,FALSE
lead_dissolved,0-0.5,Pb #1,2020-02-04,LP12,0.0138,FALSE
lead_dissolved,1.0,Pb #1,2020-02-04,LP22,0.0058,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-02-04,LP33,0.0047,FALSE
lead,1.0,Pb #2,2020-02-04,LP23,0.0108,FALSE
lead_dissolved,1.0,Pb #2,2020-02-04,LP23,0.0064,FALSE
lead,0-0.5,Pb #2,2020-02-04,LP13,0.0224,FALSE
lead,0-0.5,Pb-Cu,2020-02-11,LP11,0.0021,FALSE
lead_dissolved,0-0.5,Pb-Cu,2020-02-11,LP11,0.0012,FALSE
lead,0-0.5,Pb #1,2020-02-11,LP12,0.0167,FALSE
lead_dissolved,0-0.5,Pb #1,2020-02-11,LP12,0.0123,FALSE
lead_dissolved,1.0,Pb-Cu,2020-02-11,LP21,3e-4,FALSE
lead_dissolved,2.0-0.75,Pb #2,2020-02-11,LP33,0.0042,FALSE
lead,1.0,Pb #1,2020-02-11,LP22,0.0116,FALSE
lead_dissolved,1.0,Pb #1,2020-02-11,LP22,0.0048,FALSE
lead,0-0.5,Cu/Pb-Sn,2020-02-11,LP15,4e-4,FALSE
lead,1.0,Pb #2,2020-02-11,LP23,0.0133,FALSE
lead,2.0-0.75,Cu/Pb-Sn,2020-02-11,LP35,2e-4,TRUE
lead_dissolved,0-0.5,Cu/Pb-Sn,2020-02-11,LP15,0.001,FALSE
lead_dissolved,1.0,Pb #2,2020-02-11,LP23,0.0055,FALSE
lead,2.0-0.75,Pb-Cu,2020-02-11,LP31,0.0015,FALSE
lead_dissolved,2.0-0.75,Cu/Pb-Sn,2020-02-11,LP35,2e-4,TRUE
lead_dissolved,2.0-0.75,Pb-Cu,2020-02-11,LP31,6e-4,FALSE
lead,2.0-0.75,Pb #1,2020-02-11,LP32,0.0101,FALSE
