date,location,param,value,units,bdl,ortho_dose,pipe_material,detection_limit
2018-09-18,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2018-09-18,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-09-18,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-09-18,LP2A,Iron,0.172,mg/L,FALSE,1.0,NA,0.005
2018-09-18,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-09-18,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-09-18,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2018-09-18,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-18,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-18,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2018-09-18,LP31,Lead,4e-4,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-09-18,LP31,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Pb-Cu,2e-4
2018-09-18,LP32,Iron,0.015,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2018-09-18,LP32,Lead,0.0178,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-09-18,LP32,Lead Dissolved,0.0111,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-09-18,LP33,Iron,0.008,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2018-09-18,LP33,Lead,0.0197,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-09-18,LP33,Lead Dissolved,0.0123,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-09-18,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2018-09-18,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-09-18,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-09-18,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2018-09-18,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-09-18,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-09-18,LP3A,Iron,0.07,mg/L,FALSE,2.0-0.75,NA,0.005
2018-09-18,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-18,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-25,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2018-09-25,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-09-25,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-09-25,LP11,Iron,0.005,mg/L,TRUE,0-0.5,Pb-Cu,0.005
2018-09-25,LP11,Lead,0.0078,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-09-25,LP11,Lead Dissolved,0.0078,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-09-25,LP12,Iron,0.005,mg/L,TRUE,0-0.5,Pb #1,0.005
2018-09-25,LP12,Lead,0.1335,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-09-25,LP12,Lead Dissolved,0.1317,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-09-25,LP13,Iron,0.005,mg/L,TRUE,0-0.5,Pb #2,0.005
2018-09-25,LP13,Lead,0.1657,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-09-25,LP13,Lead Dissolved,0.1626,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-09-25,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2018-09-25,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-09-25,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-09-25,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2018-09-25,LP15,Lead,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-09-25,LP15,Lead Dissolved,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-09-25,LP1A,Iron,0.227,mg/L,FALSE,0-0.5,NA,0.005
2018-09-25,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-09-25,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-09-25,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2018-09-25,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-09-25,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-09-25,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2018-09-25,LP21,Lead,7e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-09-25,LP21,Lead Dissolved,6e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-09-25,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2018-09-25,LP22,Lead,0.0081,mg/L,FALSE,1.0,Pb #1,2e-4
2018-09-25,LP22,Lead Dissolved,0.0075,mg/L,FALSE,1.0,Pb #1,2e-4
2018-09-25,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2018-09-25,LP23,Lead,0.0081,mg/L,FALSE,1.0,Pb #2,2e-4
2018-09-25,LP23,Lead Dissolved,0.0074,mg/L,FALSE,1.0,Pb #2,2e-4
2018-09-25,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2018-09-25,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-09-25,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-09-25,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2018-09-25,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-09-25,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-09-25,LP2A,Iron,0.183,mg/L,FALSE,1.0,NA,0.005
2018-09-25,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-09-25,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-09-25,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2018-09-25,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-25,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-25,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2018-09-25,LP31,Lead,0.0022,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-09-25,LP31,Lead Dissolved,0.0014,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-09-25,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2018-09-25,LP32,Lead,0.014,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-09-25,LP32,Lead Dissolved,0.0104,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-09-25,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2018-09-25,LP33,Lead,0.0178,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-09-25,LP33,Lead Dissolved,0.0117,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-09-25,LP34,Iron,0.005,mg/L,FALSE,2.0-0.75,Cu,0.005
2018-09-25,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-09-25,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-09-25,LP35,Iron,0.006,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,0.005
2018-09-25,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-09-25,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-09-25,LP3A,Iron,0.089,mg/L,FALSE,2.0-0.75,NA,0.005
2018-09-25,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-09-25,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-02,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2018-10-02,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-02,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-03,LP1A,Iron,0.288,mg/L,FALSE,0-0.5,NA,0.005
2018-10-03,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-03,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-03,LP11,Iron,0.019,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2018-10-03,LP11,Lead,0.0329,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-03,LP11,Lead Dissolved,0.0302,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-03,LP12,Iron,0.005,mg/L,TRUE,0-0.5,Pb #1,0.005
2018-10-03,LP12,Lead,0.131,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-03,LP12,Lead Dissolved,0.129,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-03,LP13,Iron,0.005,mg/L,TRUE,0-0.5,Pb #2,0.005
2018-10-03,LP13,Lead,0.162,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-03,LP13,Lead Dissolved,0.164,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-03,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2018-10-03,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-10-03,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-10-03,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2018-10-03,LP15,Lead,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-03,LP15,Lead Dissolved,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-03,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2018-10-03,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-03,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-03,LP2A,Iron,0.21,mg/L,FALSE,1.0,NA,0.005
2018-10-03,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-03,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-03,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2018-10-03,LP21,Lead,0.0018,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-03,LP21,Lead Dissolved,0.0017,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-03,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2018-10-03,LP22,Lead,0.0081,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-03,LP22,Lead Dissolved,0.0077,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-03,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2018-10-03,LP23,Lead,0.0077,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-03,LP23,Lead Dissolved,0.0074,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-03,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2018-10-03,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-10-03,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-10-03,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2018-10-03,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-10-03,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-10-03,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2018-10-03,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-03,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-03,LP3A,Iron,0.125,mg/L,FALSE,2.0-0.75,NA,0.005
2018-10-03,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-03,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-03,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2018-10-03,LP31,Lead,0.0032,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-10-03,LP31,Lead Dissolved,0.0025,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-10-03,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2018-10-03,LP32,Lead,0.0131,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-10-03,LP32,Lead Dissolved,0.0115,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-10-03,LP33,Iron,0.006,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2018-10-03,LP33,Lead,0.0199,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-10-03,LP33,Lead Dissolved,0.0114,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-10-03,LP34,Iron,0.005,mg/L,FALSE,2.0-0.75,Cu,0.005
2018-10-03,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-10-03,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-10-03,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2018-10-03,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-10-03,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-10-10,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2018-10-10,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-10,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-10,LP1A,Iron,0.275,mg/L,FALSE,0-0.5,NA,0.005
2018-10-10,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-10,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-10,LP11,Iron,0.005,mg/L,TRUE,0-0.5,Pb-Cu,0.005
2018-10-10,LP11,Lead,0.0157,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-10,LP11,Lead Dissolved,0.0159,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-10,LP12,Iron,0.021,mg/L,FALSE,0-0.5,Pb #1,0.005
2018-10-10,LP12,Lead,0.148,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-10,LP12,Lead Dissolved,0.147,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-10,LP13,Iron,0.005,mg/L,TRUE,0-0.5,Pb #2,0.005
2018-10-10,LP13,Lead,0.185,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-10,LP13,Lead Dissolved,0.185,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-10,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2018-10-10,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-10-10,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-10-10,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2018-10-10,LP15,Lead,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-10,LP15,Lead Dissolved,5e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-10,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2018-10-10,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-10,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-10,LP2A,Iron,0.195,mg/L,FALSE,1.0,NA,0.005
2018-10-10,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-10,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-10,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2018-10-10,LP21,Lead,6e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-10,LP21,Lead Dissolved,5e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-10,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2018-10-10,LP22,Lead,0.0083,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-10,LP22,Lead Dissolved,0.0075,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-10,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2018-10-10,LP23,Lead,0.0095,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-10,LP23,Lead Dissolved,0.0087,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-10,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2018-10-10,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-10-10,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-10-10,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2018-10-10,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-10-10,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-10-10,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2018-10-10,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-10,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-10,LP3A,Iron,0.109,mg/L,FALSE,2.0-0.75,NA,0.005
2018-10-10,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-10,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-10,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2018-10-10,LP31,Lead,0.0012,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-10-10,LP31,Lead Dissolved,8e-4,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2018-10-10,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2018-10-10,LP32,Lead,0.0125,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-10-10,LP32,Lead Dissolved,0.0102,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2018-10-10,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2018-10-10,LP33,Lead,0.0141,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-10-10,LP33,Lead Dissolved,0.0114,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2018-10-10,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2018-10-10,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-10-10,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2018-10-10,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2018-10-10,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-10-10,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2018-10-16,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2018-10-16,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-16,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-16,LP1A,Iron,0.251,mg/L,FALSE,0-0.5,NA,0.005
2018-10-16,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-16,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2018-10-16,LP11,Iron,0.005,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2018-10-16,LP11,Lead,0.0119,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-16,LP11,Lead Dissolved,0.0119,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-16,LP12,Iron,0.005,mg/L,TRUE,0-0.5,Pb #1,0.005
2018-10-16,LP12,Lead,0.116,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-16,LP12,Lead Dissolved,0.114,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-16,LP13,Iron,0.005,mg/L,TRUE,0-0.5,Pb #2,0.005
2018-10-16,LP13,Lead,0.144,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-16,LP13,Lead Dissolved,0.143,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-16,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2018-10-16,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-10-16,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2018-10-16,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2018-10-16,LP15,Lead,4e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-16,LP15,Lead Dissolved,4e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-16,LP1A,Iron,0.01,mg/L,FALSE,0-0.5,NA,0.005
2018-10-16,LP11,Iron,0.006,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2018-10-16,LP11,Lead,0.004,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-16,LP11,Lead Dissolved,0.0036,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2018-10-16,LP12,Iron,0.006,mg/L,FALSE,0-0.5,Pb #1,0.005
2018-10-16,LP12,Lead,0.0461,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-16,LP12,Lead Dissolved,0.0438,mg/L,FALSE,0-0.5,Pb #1,2e-4
2018-10-16,LP13,Iron,0.006,mg/L,FALSE,0-0.5,Pb #2,0.005
2018-10-16,LP13,Lead,0.059,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-16,LP13,Lead Dissolved,0.0571,mg/L,FALSE,0-0.5,Pb #2,2e-4
2018-10-16,LP14,Iron,0.005,mg/L,FALSE,0-0.5,Cu,0.005
2018-10-16,LP15,Iron,0.005,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2018-10-16,LP15,Lead,2e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-16,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2018-10-17,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2018-10-17,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-17,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-17,LP2A,Iron,0.173,mg/L,FALSE,1.0,NA,0.005
2018-10-17,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-17,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2018-10-17,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2018-10-17,LP21,Lead,8e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-17,LP21,Lead Dissolved,7e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-17,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2018-10-17,LP22,Lead,0.0085,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-17,LP22,Lead Dissolved,0.0079,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-17,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2018-10-17,LP23,Lead,0.0098,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-17,LP23,Lead Dissolved,0.0077,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-17,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2018-10-17,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-10-17,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2018-10-17,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2018-10-17,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-10-17,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2018-10-17,LP2A,Iron,0.011,mg/L,FALSE,1.0,NA,0.005
2018-10-17,LP21,Iron,0.006,mg/L,FALSE,1.0,Pb-Cu,0.005
2018-10-17,LP21,Lead,9e-4,mg/L,FALSE,1.0,Pb-Cu,2e-4
2018-10-17,LP21,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Pb-Cu,2e-4
2018-10-17,LP22,Iron,0.006,mg/L,FALSE,1.0,Pb #1,0.005
2018-10-17,LP22,Lead,0.003,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-17,LP22,Lead Dissolved,0.0018,mg/L,FALSE,1.0,Pb #1,2e-4
2018-10-17,LP23,Iron,0.006,mg/L,FALSE,1.0,Pb #2,0.005
2018-10-17,LP23,Lead,0.0036,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-17,LP23,Lead Dissolved,0.0021,mg/L,FALSE,1.0,Pb #2,2e-4
2018-10-17,LP24,Iron,0.006,mg/L,FALSE,1.0,Cu,0.005
2018-10-17,LP25,Iron,0.009,mg/L,FALSE,1.0,Cu/Pb-Sn,0.005
2018-10-18,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2018-10-18,LP3,Lead,8e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2018-10-18,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-18,LP3A,Iron,0.124,mg/L,FALSE,2.0-0.75,NA,0.005
2018-10-18,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2018-10-18,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
